,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
17,1.2946966648101808,0.019741919932130585,0.7883177757263183,0.015733935725987927,10,0.001,"{'C': 10, 'gamma': 0.001}",0.7893504698013019,0.7647360892930806,0.7643705176577024,0.7288662445510213,0.7214562524826267,0.7537559147571465,0.025151422394708346,1,0.9743728182830041,0.9769868218589313,0.9706658678935739,0.9778945327919436,0.9699787320738774,0.9739797545802661,0.00320974974751361
18,2.3441500663757324,0.028873517433959887,0.9373733997344971,0.010764900987974745,10,0.01,"{'C': 10, 'gamma': 0.01}",0.70119908348422,0.6957480107090454,0.673852572236193,0.733434326518467,0.6740340928502987,0.6956536171596448,0.021912701785365172,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19,2.3484715461730956,0.08872477136423913,0.9628798007965088,0.008957967025539379,10,0.1,"{'C': 10, 'gamma': 0.1}",0.06834215167548502,0.08472461273666093,0.057232415902140676,0.058273133814929476,0.0783062283062283,0.06937570848708888,0.010836401660513688,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20,1.1844326496124267,0.12692000215950486,0.7710330486297607,0.07655822885032618,100,0.0001,"{'C': 100, 'gamma': 0.0001}",0.7692980861925565,0.7403441380307147,0.731687547211657,0.6850688010055899,0.6909838896535346,0.7234764924188105,0.031567316450472345,4,0.9591317566976053,0.9689045389673774,0.9643528771635848,0.9707194228745666,0.9600352773679065,0.9646287746142083,0.004621075618635425
21,1.3577528953552247,0.021981779409891142,0.769047212600708,0.004828891555296373,100,0.001,"{'C': 100, 'gamma': 0.001}",0.7807564035918291,0.7543411593225019,0.7403340126227494,0.7266392070154589,0.7029177240051467,0.7409977013115372,0.026136158063053617,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22,2.342246246337891,0.025882807622640024,0.9287878513336182,0.00871432407957442,100,0.01,"{'C': 100, 'gamma': 0.01}",0.70119908348422,0.6957480107090454,0.673852572236193,0.733434326518467,0.6740340928502987,0.6956536171596448,0.021912701785365172,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,2.350114870071411,0.03982770352726545,0.951637601852417,0.009737600721528095,100,0.1,"{'C': 100, 'gamma': 0.1}",0.06834215167548502,0.08472461273666093,0.057232415902140676,0.058273133814929476,0.0783062283062283,0.06937570848708888,0.010836401660513688,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,1.1885451316833495,0.023073428882168186,0.726838493347168,0.006090528270890636,1000,0.0001,"{'C': 1000, 'gamma': 0.0001}",0.7561125130003022,0.6795228390723606,0.7257056211954256,0.6920560655364681,0.6609418404250906,0.7028677758459294,0.033988917101125005,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25,1.3545907020568848,0.027760594980670284,0.7663394451141358,0.0054773555955670355,1000,0.001,"{'C': 1000, 'gamma': 0.001}",0.7807564035918291,0.7543411593225019,0.7403340126227494,0.7266392070154589,0.7029177240051467,0.7409977013115372,0.026136158063053617,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26,2.348283290863037,0.03119756337667664,0.9306703090667725,0.0036306044964276515,1000,0.01,"{'C': 1000, 'gamma': 0.01}",0.70119908348422,0.6957480107090454,0.673852572236193,0.733434326518467,0.6740340928502987,0.6956536171596448,0.021912701785365172,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27,2.420786905288696,0.01813797923059364,0.9408873081207275,0.006213082140268854,1000,0.1,"{'C': 1000, 'gamma': 0.1}",0.06834215167548502,0.08472461273666093,0.057232415902140676,0.058273133814929476,0.0783062283062283,0.06937570848708888,0.010836401660513688,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
